ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),TimeSinceStartinms,YYYY-MO-DD HH-MI-SS_SSS,Activity
0.12258,-6.1836,-7.7091,0.80571,0.73492,-0.79267,-0.79046,-0.20433,0.17013,3054792,2021-05-02 14:22:27:23994,Cycling
0.42223,-6.3198,-7.5048,1.1537,0.48434,-0.48068,-0.8094,-0.4609,0.19517,3054793,2021-05-02 14:22:27:23995,Cycling
-0.5993,-5.1076,-8.6353,0.27074,1.4912,-1.4333,-0.97861,-0.45479,0.19273,3054794,2021-05-02 14:22:27:23996,Cycling
-0.29965,-5.6797,-9.1937,0.65254,0.76508,-1.8637,-0.91049,-0.489,0.18112,3054795,2021-05-02 14:22:27:23997,Cycling
-0.14982,-6.3198,-9.4389,0.83783,0.046724,-2.0455,-0.95875,-0.60812,0.10965,3054796,2021-05-02 14:22:27:23998,Cycling
-0.72188,-5.6933,-8.1722,0.40093,0.4547,-0.61497,-0.92424,-0.57544,-0.027794,3054797,2021-05-02 14:22:27:23999,Cycling
-0.44947,-4.7535,-6.8783,0.73669,1.2587,0.77788,-0.90469,-0.42486,0.090408,3054798,2021-05-02 14:22:27:24000,Cycling
-0.69464,-5.7478,-8.3901,0.65481,0.050036,-0.59689,-0.93737,-0.84147,0.23549,3054799,2021-05-02 14:22:27:24001,Cycling
-0.19068,-5.4754,-9.6023,1.3105,0.13843,-1.7029,-1.0397,-0.97861,0.26084,3054800,2021-05-02 14:22:27:24002,Cycling
-0.20431,-5.7478,-8.9758,1.4531,-0.28611,-1.0013,-0.75075,-0.78832,0.12309,3054801,2021-05-02 14:22:27:24003,Cycling
-0.44947,-6.0066,-8.5127,1.2621,-0.60145,-0.51111,-0.70891,-0.5904,-0.048869,3054802,2021-05-02 14:22:27:24004,Cycling
-0.8036,-4.7671,-7.2733,1.0308,0.48027,0.80572,-0.6915,-0.72082,-0.10782,3054803,2021-05-02 14:22:27:24005,Cycling
-1.0215,-4.6718,-7.6002,0.91668,0.46521,0.52543,-0.81886,-0.79107,0.0033598,3054804,2021-05-02 14:22:27:24006,Cycling
-1.0624,-4.5356,-8.3765,0.93088,0.53318,-0.22146,-0.89156,-0.81612,0.044593,3054805,2021-05-02 14:22:27:24007,Cycling
-1.0488,-4.413,-8.8124,1.0691,0.51112,-0.60028,-0.86682,-0.85949,-0.013439,3054806,2021-05-02 14:22:27:24008,Cycling
-1.2122,-4.7126,-8.6489,1.0916,0.0021577,-0.36438,-0.83017,-0.88667,-0.050396,3054807,2021-05-02 14:22:27:24009,Cycling
-1.5119,-4.8897,-8.2948,0.92157,-0.30379,0.024954,-0.90561,-0.84788,0.0012217,3054808,2021-05-02 14:22:27:24010,Cycling
-2.3291,-4.2768,-9.0712,0.31213,0.07302,-0.68822,-1.0385,-0.86315,0.09163,3054809,2021-05-02 14:22:27:24011,Cycling
-2.2746,-4.0725,-9.4117,0.43521,0.18199,-1.0017,-1.0907,-0.91233,0.16218,3054810,2021-05-02 14:22:27:24012,Cycling
-1.8115,-4.413,-8.54,1.137,-0.42803,-0.078463,-1.1099,-1.0528,0.15821,3054811,2021-05-02 14:22:27:24013,Cycling
-2.0975,-3.6775,-7.7364,1.0326,0.1168,0.74751,-1.2055,-0.93829,0.20953,3054812,2021-05-02 14:22:27:24014,Cycling
-2.7377,-2.5334,-7.6274,0.47841,1.1507,0.87287,-1.2181,-0.8436,0.25687,3054813,2021-05-02 14:22:27:24015,Cycling
-3.2825,-2.4789,-9.4389,0.056457,1.267,-0.48576,-1.087,-0.95661,0.33872,3054814,2021-05-02 14:22:27:24016,Cycling
-3.3234,-3.7047,-9.4525,0.33301,-0.55261,-0.9164,-1.0033,-0.99785,0.32009,3054815,2021-05-02 14:22:27:24017,Cycling
-3.2825,-3.8546,-9.1665,0.46002,-0.78873,-0.63628,-0.81886,-0.72418,0.22816,3054816,2021-05-02 14:22:27:24018,Cycling
-3.1054,-2.5334,-9.1393,0.82987,0.29445,-0.61358,-0.8659,-0.67409,0.12675,3054817,2021-05-02 14:22:27:24019,Cycling
-3.1191,-3.1872,-8.5127,0.93065,-0.49958,0.0047436,-0.83902,-0.68692,0.058643,3054818,2021-05-02 14:22:27:24020,Cycling
-2.8875,-2.7786,-8.0769,1.2723,-0.22686,0.42933,-0.85521,-0.73029,0.018631,3054819,2021-05-02 14:22:27:24021,Cycling
-3.3506,-2.438,-7.9815,0.98824,-0.090624,0.494,-0.8323,-0.74312,-0.0094684,3054820,2021-05-02 14:22:27:24022,Cycling
-3.7592,-2.5742,-8.0632,0.63549,-0.2879,0.40018,-0.76175,-0.57146,-0.022907,3054821,2021-05-02 14:22:27:24023,Cycling
-4.0316,-1.185,-8.4582,0.81406,0.25501,-0.017632,-0.71166,-0.44471,-0.017715,3054822,2021-05-02 14:22:27:24024,Cycling
-3.6094,-2.5606,-9.221,0.9846,-0.56737,-0.78933,-0.68081,-0.38423,-0.090408,3054823,2021-05-02 14:22:27:24025,Cycling
-4.0316,-1.866,-9.1529,0.60127,0.049405,-0.72447,-0.74648,-0.3317,-0.20433,3054824,2021-05-02 14:22:27:24026,Cycling
-4.1814,-1.7025,-9.3708,0.48391,0.13374,-0.9427,-0.69272,-0.2584,-0.28008,3054825,2021-05-02 14:22:27:24027,Cycling
-3.8409,-2.2065,-9.6023,0.83612,-0.47604,-1.1584,-0.61117,-0.070555,-0.47006,3054826,2021-05-02 14:22:27:24028,Cycling
-3.7865,-1.8115,-8.8532,0.87732,-0.13021,-0.39197,-0.57452,0.026267,-0.61392,3054827,2021-05-02 14:22:27:24029,Cycling
-3.6775,-1.6753,-8.9349,0.94254,-0.047719,-0.43926,-0.58826,0.017104,-0.67562,3054828,2021-05-02 14:22:27:24030,Cycling
-4.1133,-1.2939,-9.0575,0.48662,0.31603,-0.54761,-0.58582,0.14661,-0.83047,3054829,2021-05-02 14:22:27:24031,Cycling
-3.4051,-1.866,-8.4038,0.91914,0.14793,0.15848,-0.47739,0.17074,-1.0376,3054830,2021-05-02 14:22:27:24032,Cycling
-4.0589,-1.9613,-8.717,0.38652,-0.3452,-0.1265,-0.43738,0.21014,-1.0825,3054831,2021-05-02 14:22:27:24033,Cycling
-3.623,-2.1384,-8.2812,0.78072,-0.50669,0.32784,-0.46304,0.21991,-1.1182,3054832,2021-05-02 14:22:27:24034,Cycling
-3.9227,-1.4165,-8.1313,0.37509,0.24486,0.52541,-0.39828,0.29596,-1.1332,3054833,2021-05-02 14:22:27:24035,Cycling
-3.8546,-0.99429,-8.0224,0.3629,0.68908,0.66955,-0.34636,0.32437,-1.1014,3054834,2021-05-02 14:22:27:24036,Cycling
-3.8001,-1.1986,-7.7227,0.3765,0.49791,0.98637,-0.26756,0.30727,-1.1402,3054835,2021-05-02 14:22:27:24037,Cycling
-3.1191,-2.6015,-7.0553,0.93319,-0.79542,1.6904,-0.11729,0.11332,-1.3094,3054836,2021-05-02 14:22:27:24038,Cycling
-5.3528,-1.2122,-8.0905,-1.3533,0.66694,0.66413,-0.17318,0.40745,-1.1442,3054837,2021-05-02 14:22:27:24039,Cycling
-4.9306,-0.7355,-9.0439,-0.97389,1.1589,-0.27314,-0.13408,0.48503,-1.0431,3054838,2021-05-02 14:22:27:24040,Cycling
-3.8001,-1.5936,-9.4661,-0.025931,0.3771,-0.63197,0.14203,0.6521,-1.1918,3054839,2021-05-02 14:22:27:24041,Cycling
-3.5413,-2.2337,-9.5751,0.077335,-0.14806,-0.70234,0.19334,0.70158,-1.2446,3054840,2021-05-02 14:22:27:24042,Cycling
-2.8467,-2.2746,-9.2755,0.51538,-0.020815,-0.34307,0.135,0.63438,-1.2355,3054841,2021-05-02 14:22:27:24043,Cycling
-3.8818,-1.6344,-9.7385,-0.58843,0.65718,-0.79022,0.22327,0.85949,-1.1325,3054842,2021-05-02 14:22:27:24044,Cycling
-2.5061,-2.0839,-8.8532,0.50402,0.35755,0.15503,0.37996,0.81948,-1.1726,3054843,2021-05-02 14:22:27:24045,Cycling
-2.6832,-2.6968,-8.5944,0.129,-0.11504,0.43862,0.45937,0.88575,-1.1796,3054844,2021-05-02 14:22:27:24046,Cycling
-2.3836,-3.4868,-8.4719,0.32565,-0.8177,0.56731,0.58857,0.77672,-1.1582,3054845,2021-05-02 14:22:27:24047,Cycling
-2.8603,-3.1599,-7.6274,-0.43457,-0.23941,1.4146,0.66768,0.90042,-0.98319,3054846,2021-05-02 14:22:27:24048,Cycling
-2.7377,-2.7786,-7.3958,-0.50843,0.30583,1.6423,0.80726,0.93249,-0.84758,3054847,2021-05-02 14:22:27:24049,Cycling
-2.2337,-2.4108,-7.1371,-0.10319,0.7597,1.8951,1.0388,1.2,-0.93982,3054848,2021-05-02 14:22:27:24050,Cycling
-2.2201,-3.1599,-7.4503,-0.47014,0.33092,1.5453,1.2511,1.4844,-1.0452,3054849,2021-05-02 14:22:27:24051,Cycling
-2.7649,-3.3915,-8.5808,-1.3263,0.34458,0.37144,1.2828,1.4881,-0.94134,3054850,2021-05-02 14:22:27:24052,Cycling
-2.438,-2.8194,-8.6353,-1.3955,1.2485,0.22672,1.2416,1.2239,-0.68722,3054851,2021-05-02 14:22:27:24053,Cycling
-1.7298,-2.8603,-9.0439,-0.79736,1.3003,-0.2127,1.1338,1.1466,-0.27519,3054852,2021-05-02 14:22:27:24054,Cycling
-0.69464,-3.6094,-8.3084,-0.058069,0.83892,0.40811,1.2162,1.0815,-0.28924,3054853,2021-05-02 14:22:27:24055,Cycling
-0.89894,-4.4402,-8.2539,-0.46835,0.20894,0.36989,1.2578,1.325,-0.15058,3054854,2021-05-02 14:22:27:24056,Cycling
-0.027241,-4.4675,-8.4582,0.28669,0.28287,0.11533,1.3073,1.1628,-0.13561,3054855,2021-05-02 14:22:27:24057,Cycling
0.49033,-5.0123,-8.9349,0.5524,0.048492,-0.53524,1.2813,0.7477,-0.18754,3054856,2021-05-02 14:22:27:24058,Cycling
0.35413,-4.8352,-8.6353,0.26431,0.41845,-0.35513,1.1729,0.99357,-0.30665,3054857,2021-05-02 14:22:27:24059,Cycling
-0.1362,-5.0259,-8.2812,-0.31484,0.31591,-0.059036,1.1075,1.0412,-0.23671,3054858,2021-05-02 14:22:27:24060,Cycling
0.21793,-6.456,-10.311,-0.20311,-0.87525,-2.2578,1.0287,0.56627,-0.086437,3054859,2021-05-02 14:22:27:24061,Cycling
1.58,-6.5786,-8.9213,1.0591,-0.84338,-0.98369,1.0571,0.62125,-0.18631,3054860,2021-05-02 14:22:27:24062,Cycling
0.54481,-5.2711,-6.6195,-0.10883,0.62264,1.1912,1.1191,0.93707,-0.22724,3054861,2021-05-02 14:22:27:24063,Cycling
0.027241,-4.985,-6.7693,-0.80422,1.1484,0.83725,1.1325,0.5452,-0.029016,3054862,2021-05-02 14:22:27:24064,Cycling
0.054481,-5.3256,-7.3005,-0.80015,0.88722,0.23882,1.2895,0.84605,0.031765,3054863,2021-05-02 14:22:27:24065,Cycling
-0.64016,-6.5378,-7.5593,-1.5782,-0.14654,-0.18076,1.314,0.90164,0.10079,3054864,2021-05-02 14:22:27:24066,Cycling
-0.16344,-6.6059,-6.4697,-1.2278,0.062493,0.64162,1.2752,0.91233,0.23335,3054865,2021-05-02 14:22:27:24067,Cycling
0.38137,-7.4367,-6.0202,-0.71772,-0.59924,0.92325,1.051,0.39492,0.45632,3054866,2021-05-02 14:22:27:24068,Cycling
0.78998,-8.4855,-6.6876,-0.29989,-1.5642,0.17379,1.0446,0.25015,0.49022,3054867,2021-05-02 14:22:27:24069,Cycling
1.4438,-8.54,-9.0575,0.5827,-1.7948,-1.9499,0.90225,0.10018,0.45326,3054868,2021-05-02 14:22:27:24070,Cycling
1.4438,-8.54,-9.0575,0.41492,-1.428,-2.3843,0.86101,0.83261,0.46029,3054869,2021-05-02 14:22:27:24071,Cycling
-0.50395,-5.7342,-4.7807,-1.5501,1.6087,1.6347,0.91141,0.66554,0.50396,3054870,2021-05-02 14:22:27:24072,Cycling
-0.19068,-6.9736,-7.2869,-1.2133,0.47829,-0.99453,0.75289,0.026267,0.63774,3054871,2021-05-02 14:22:27:24073,Cycling
2.0022,-9.4798,-6.851,1.1085,-1.8981,-0.69553,0.65149,0.36408,0.70097,3054872,2021-05-02 14:22:27:24074,Cycling
1.757,-8.8941,-5.5843,0.84389,-1.2511,0.492,1.0098,0.79596,0.2529,3054873,2021-05-02 14:22:27:24075,Cycling
0.57205,-8.1722,-6.8238,-1.0667,-0.36232,-0.97293,0.85155,0.697,0.23793,3054874,2021-05-02 14:22:27:24076,Cycling
0.24517,-8.8668,-7.3141,-0.7163,-0.9872,-1.5559,0.68478,0.24954,0.31582,3054875,2021-05-02 14:22:27:24077,Cycling
0.98067,-9.1665,-5.3528,0.025602,-1.1971,0.28169,0.78679,0.46578,0.28466,3054876,2021-05-02 14:22:27:24078,Cycling
-0.34051,-9.507,-4.4539,-1.2952,-1.4775,1.0947,0.87048,0.44715,0.22266,3054877,2021-05-02 14:22:27:24079,Cycling
0.31327,-9.6568,-8.2131,-0.52856,-1.5316,-2.787,0.24129,-0.17135,0.49633,3054878,2021-05-02 14:22:27:24080,Cycling
0.31327,-7.5865,-5.7205,-0.47163,0.56493,-0.32536,0.29138,1.3152,0.46212,3054879,2021-05-02 14:22:27:24081,Cycling
0.19068,-5.8159,-3.9635,-0.62325,2.3527,1.4013,0.61087,0.93462,0.34056,3054880,2021-05-02 14:22:27:24082,Cycling
-0.054481,-6.8374,-4.7126,-0.91334,1.4279,0.49486,0.83322,0.41203,0.39248,3054881,2021-05-02 14:22:27:24083,Cycling
-0.12258,-9.6977,-5.8295,-0.94201,-1.3497,-0.74913,0.50091,0.24893,0.50335,3054882,2021-05-02 14:22:27:24084,Cycling
1.0079,-9.616,-6.8647,0.27204,-1.211,-1.8661,0.31612,0.33353,0.49419,3054883,2021-05-02 14:22:27:24085,Cycling
0.8717,-9.1529,-6.4152,0.15825,-0.73612,-1.4333,0.33995,0.24557,0.42791,3054884,2021-05-02 14:22:27:24086,Cycling
1.4301,-8.7443,-5.8159,0.75515,-0.29599,-0.7596,0.37843,0.18876,0.36316,3054885,2021-05-02 14:22:27:24087,Cycling
0.95342,-8.1722,-4.9306,0.31087,0.32548,-0.078054,0.33995,0.094073,0.23121,3054886,2021-05-02 14:22:27:24088,Cycling
-0.96704,-6.6059,-4.3858,-1.5868,1.9021,0.45169,0.27733,0.55772,0.22113,3054887,2021-05-02 14:22:27:24089,Cycling
-1.2258,-6.0611,-3.7728,-1.8401,2.47,1.0245,0.3204,0.25015,0.20556,3054888,2021-05-02 14:22:27:24090,Cycling
-0.054481,-10.12,-4.7399,-0.64423,-1.5387,-0.029716,0.43371,0.082467,0.13042,3054889,2021-05-02 14:22:27:24091,Cycling
-1.3893,-11.182,-4.8761,-1.9389,-2.5535,-0.24873,0.33292,0.24435,0.2419,3054890,2021-05-02 14:22:27:24092,Cycling
1.757,-9.8611,-6.3198,1.2475,-1.2141,-1.7221,0.0015272,0.14294,0.24526,3054891,2021-05-02 14:22:27:24093,Cycling
0.054481,-8.6762,-6.7693,-0.43302,-0.041795,-2.1454,-0.073609,-0.10568,0.13897,3054892,2021-05-02 14:22:27:24094,Cycling
0.96704,-9.6432,-4.8897,0.48852,-1.0271,-0.23098,-0.088575,0.47709,0.15149,3054893,2021-05-02 14:22:27:24095,Cycling
0.83084,-10.297,-5.2847,0.31842,-1.6817,-0.62793,0.022907,0.24099,-0.029016,3054894,2021-05-02 14:22:27:24096,Cycling
0.8036,-9.7522,-6.0611,0.27513,-1.14,-1.4004,-0.14966,-0.017715,0.0039706,3054895,2021-05-02 14:22:27:24097,Cycling
0.84446,-8.9894,-4.9442,0.31072,-0.40715,-0.22932,-0.40317,-0.0076358,0.041539,3054896,2021-05-02 14:22:27:24098,Cycling
1.1305,-8.8668,-4.1542,0.59831,-0.32042,0.62551,-0.42577,-0.13683,0.030849,3054897,2021-05-02 14:22:27:24099,Cycling
0.62654,-8.7034,-4.0725,0.10132,-0.17356,0.73753,-0.45571,-0.13439,0.030543,3054898,2021-05-02 14:22:27:24100,Cycling
2.152,-10.433,-5.7069,1.6252,-1.9714,-0.77833,-0.5962,0.2642,0.05681,3054899,2021-05-02 14:22:27:24101,Cycling
1.2258,-10.215,-7.5457,0.6966,-1.8185,-2.5073,-0.49358,-0.72174,0.033598,3054900,2021-05-02 14:22:27:24102,Cycling
-0.14982,-9.4798,-8.2131,-0.63228,-1.1218,-3.1061,-0.52687,-0.8659,-0.15485,3054901,2021-05-02 14:22:27:24103,Cycling
0.12258,-7.246,-5.2302,-0.25676,1.0227,0.028507,-0.4496,-1.1762,-0.34972,3054902,2021-05-02 14:22:27:24104,Cycling
0.25879,-6.0611,-2.1929,-0.070411,2.1623,2.0774,-0.37629,-0.48961,-0.44715,3054903,2021-05-02 14:22:27:24105,Cycling
2.547,-7.2869,-1.2667,2.0804,0.90056,4.1109,-0.23488,0.43433,-0.47709,3054904,2021-05-02 14:22:27:24106,Cycling
2.0567,-7.3141,-1.9886,1.5237,0.87328,3.3829,-0.1292,-0.1689,-0.48045,3054905,2021-05-02 14:22:27:24107,Cycling
1.58,-7.8998,-5.1076,0.97204,0.27378,1.7071,-0.10446,-0.46701,-0.6524,3054906,2021-05-02 14:22:27:24108,Cycling
0.55843,-6.8919,-6.2517,-0.14152,1.2374,-0.81163,-0.13378,-0.89217,-0.94226,3054907,2021-05-02 14:22:27:24109,Cycling
-0.12258,-6.2245,-6.6059,-0.83642,1.8759,-1.1245,-0.35797,-1.1726,-0.96089,3054908,2021-05-02 14:22:27:24110,Cycling
-2.0839,-5.6661,-6.5378,-2.7955,2.3617,-0.95031,-0.58368,0.40653,-0.45204,3054909,2021-05-02 14:22:27:24111,Cycling
1.3757,-9.1665,-7.8045,0.52157,-1.2553,-2.0726,-0.43097,0.45968,-0.097433,3054910,2021-05-02 14:22:27:24112,Cycling
0.24517,-10.624,-8.7715,-0.64138,-2.7809,-2.9515,-0.79168,0.029627,-0.19578,3054911,2021-05-02 14:22:27:24113,Cycling
-0.50395,-7.5457,-8.431,-1.3978,0.10655,-2.3635,-1.0015,-0.18784,-0.2981,3054912,2021-05-02 14:22:27:24114,Cycling
0.040861,-7.1643,-7.7908,-0.84076,0.40991,-1.6244,-1.1582,-0.14997,-0.1628,3054913,2021-05-02 14:22:27:24115,Cycling
2.2474,-8.2403,-5.2166,1.2695,-0.84776,1.1524,-0.73151,0.68142,0.12828,3054914,2021-05-02 14:22:27:24116,Cycling
2.0839,-9.5751,-4.9033,1.0775,-2.2469,1.5352,-0.56719,-0.98441,0.072693,3054915,2021-05-02 14:22:27:24117,Cycling
1.3348,-10.188,-7.8589,0.39329,-2.8874,-1.3794,-0.76816,-1.5299,-0.19273,3054916,2021-05-02 14:22:27:24118,Cycling
-0.35413,-9.1937,-8.3357,-0.20011,-2.746,-2.3589,-0.81245,-0.95478,-0.39004,3054917,2021-05-02 14:22:27:24119,Cycling
-1.0896,-7.2733,-5.8431,-1.8487,-0.1946,0.90126,-0.47739,0.094379,-0.6017,3054918,2021-05-02 14:22:27:24120,Cycling
-0.50395,-6.17,-5.5435,-1.3011,0.88555,1.2207,-0.2642,0.12339,-0.47098,3054919,2021-05-02 14:22:27:24121,Cycling
0.17706,-5.993,-5.9385,-0.67367,1.0117,0.8719,-0.4945,-0.25687,-0.15882,3054920,2021-05-02 14:22:27:24122,Cycling
0.46309,-8.0224,-7.5048,-0.2994,-1.124,-0.57648,-0.65088,-0.58002,-0.024435,3054921,2021-05-02 14:22:27:24123,Cycling
0.21793,-7.0281,-7.0145,-0.48188,-0.21815,0.0072861,-0.60567,-0.071471,-0.08827,3054922,2021-05-02 14:22:27:24124,Cycling
-0.58567,-5.3119,-6.3471,-1.265,1.3677,0.80076,-0.62583,-0.065668,0.04215,3054923,2021-05-02 14:22:27:24125,Cycling
-0.84446,-5.1757,-6.5378,-1.4845,1.4518,0.66196,-0.78985,-0.36072,0.25107,3054924,2021-05-02 14:22:27:24126,Cycling
-1.0351,-6.279,-7.464,-1.5575,0.18559,-0.10287,-0.75106,-0.67806,0.33201,3054925,2021-05-02 14:22:27:24127,Cycling
-0.98067,-6.4833,-7.7636,-1.2963,-0.12863,-0.30108,-0.82314,-0.007025,0.47556,3054926,2021-05-02 14:22:27:24128,Cycling
0.24517,-6.7829,-6.9464,-0.039333,-0.48111,0.56205,-0.73059,-0.24099,0.52412,3054927,2021-05-02 14:22:27:24129,Cycling
-0.32689,-6.1292,-8.3357,-0.4654,0.0027256,-0.68377,-0.83627,-0.47831,0.61636,3054928,2021-05-02 14:22:27:24130,Cycling
-0.61292,-5.7342,-8.1858,-0.61084,0.25742,-0.42237,-0.94409,-0.27031,0.54092,3054929,2021-05-02 14:22:27:24131,Cycling
-0.76274,-5.4754,-7.8045,-0.70098,0.4417,0.015693,-1.0318,-0.56047,0.65424,3054930,2021-05-02 14:22:27:24132,Cycling
-0.16344,-4.9442,-7.5457,0.13117,0.73182,0.44598,-1.1115,-0.62522,0.74037,3054931,2021-05-02 14:22:27:24133,Cycling
-1.185,-4.3449,-8.8668,-0.69519,1.1319,-0.74678,-1.2715,-0.48686,0.97433,3054932,2021-05-02 14:22:27:24134,Cycling
-0.96704,-5.5026,-8.5944,-0.14512,-0.35042,-0.29085,-1.2324,-1.0638,1.0318,3054933,2021-05-02 14:22:27:24135,Cycling
-1.6208,-6.4016,-9.221,-0.64611,-1.3447,-0.87541,-1.1579,-1.128,0.89553,3054934,2021-05-02 14:22:27:24136,Cycling
-1.7979,-5.1894,-9.2755,-0.57169,-0.3401,-0.84031,-1.1646,-0.53817,0.85643,3054935,2021-05-02 14:22:27:24137,Cycling
-2.3836,-5.1621,-7.9407,-0.91369,-0.59766,0.61362,-1.0143,-0.55864,0.63041,3054936,2021-05-02 14:22:27:24138,Cycling
-3.4732,-4.4266,-8.6081,-1.9001,0.043783,-0.022533,-1.2028,-0.48991,0.84422,3054937,2021-05-02 14:22:27:24139,Cycling
-2.2065,-5.4618,-9.6023,-0.47858,-0.73881,-0.53127,-1.3024,-0.84819,0.87293,3054938,2021-05-02 14:22:27:24140,Cycling
-3.5277,-3.9908,-9.0167,-1.4432,-0.099496,-0.25977,-1.3134,-0.87995,0.80817,3054939,2021-05-02 14:22:27:24141,Cycling
-3.8273,-2.9829,-8.2267,-1.6332,0.77465,0.56179,-1.3176,-0.53481,0.92974,3054940,2021-05-02 14:22:27:24142,Cycling
-2.8467,-2.9556,-8.5536,-0.49188,0.53041,0.30492,-1.3347,-0.45265,1.0989,3054941,2021-05-02 14:22:27:24143,Cycling
-2.9011,-3.3097,-9.0984,-0.32228,-0.23356,-0.15094,-1.1423,-0.33964,1.0159,3054942,2021-05-02 14:22:27:24144,Cycling
-2.7786,-2.3155,-8.2539,-0.068923,0.52007,0.73429,-0.93585,-0.43555,0.94592,3054943,2021-05-02 14:22:27:24145,Cycling
-3.5277,-2.6151,-9.507,-0.62993,-0.077427,-0.48849,-0.76053,-0.38332,0.79015,3054944,2021-05-02 14:22:27:24146,Cycling
-3.2825,-2.6968,-8.6217,-0.3104,-0.23628,0.39401,-0.61972,-0.64996,0.65729,3054945,2021-05-02 14:22:27:24147,Cycling
-3.8273,-2.3291,-7.1371,-0.60873,-0.043438,1.8499,-0.35888,-0.44379,0.48961,3054946,2021-05-02 14:22:27:24148,Cycling
-2.9284,-2.3836,-6.279,0.3706,-0.18338,2.6902,-0.29291,-0.41844,0.45998,3054947,2021-05-02 14:22:27:24149,Cycling
-3.8409,-2.4789,-6.8238,-0.4833,-0.31238,2.1318,-0.19548,-0.27428,0.44899,3054948,2021-05-02 14:22:27:24150,Cycling
-5.3256,-1.4165,-8.5127,-1.8684,0.67749,0.42225,-0.20892,-0.087048,0.51435,3054949,2021-05-02 14:22:27:24151,Cycling
-2.8194,-2.9556,-7.8589,0.68743,-0.95429,1.0779,-0.11057,0.018631,0.47617,3054950,2021-05-02 14:22:27:24152,Cycling
-3.2689,-2.7786,-7.1915,0.26265,-0.78211,1.7367,0.017715,-0.078191,0.15058,3054951,2021-05-02 14:22:27:24153,Cycling
-5.2166,-1.2667,-7.5729,-1.6305,0.71382,1.3371,-0.059559,0.2025,0.45204,3054952,2021-05-02 14:22:27:24154,Cycling
-4.0861,-1.58,-8.5808,-0.47676,0.32393,0.33648,0.0064141,0.058948,0.32834,3054953,2021-05-02 14:22:27:24155,Cycling
-4.3177,-1.8932,-7.6683,-0.69181,0.0026606,1.2441,0.13561,0.14844,0.063835,3054954,2021-05-02 14:22:27:24156,Cycling
-4.7263,-0.78998,-8.9622,-1.1255,1.1233,-0.043414,0.28619,0.4105,0.14722,3054955,2021-05-02 14:22:27:24157,Cycling
-3.8682,-1.9068,-9.5751,-0.30313,0.032544,-0.64764,0.47434,0.50671,0.044288,3054956,2021-05-02 14:22:27:24158,Cycling
-3.9771,-3.9908,-9.7113,-0.49378,-1.8744,-0.79181,0.61606,0.11973,-0.53267,3054957,2021-05-02 14:22:27:24159,Cycling
-3.9771,-3.9908,-9.7113,-0.49378,-1.8744,-0.79181,0.59101,0.036652,-0.66676,3054958,2021-05-02 14:22:27:24160,Cycling
-5.1349,-2.9284,-9.9156,-1.7012,-0.50759,-1.0545,0.49083,-0.011606,-0.71135,3054959,2021-05-02 14:22:27:24161,Cycling
-3.9227,-3.1599,-8.7715,-0.51442,-0.64329,0.072748,0.26298,0.13531,-0.60598,3054960,2021-05-02 14:22:27:24162,Cycling
-4.2495,-2.7104,-7.7636,-0.87398,-0.088682,1.0626,0.40317,0.21228,-0.66157,3054961,2021-05-02 14:22:27:24163,Cycling
-3.909,-1.7979,-7.0553,-0.58153,0.92233,1.7593,0.33872,0.48747,-0.48533,3054962,2021-05-02 14:22:27:24164,Cycling
-3.4187,-1.5663,-6.2245,-0.1842,1.2285,2.6014,0.36346,0.697,-0.38393,3054963,2021-05-02 14:22:27:24165,Cycling
-2.2201,-2.4789,-5.5707,0.83728,0.46742,3.2691,0.55283,0.58338,-0.37904,3054964,2021-05-02 14:22:27:24166,Cycling
-4.1951,-1.975,-6.7693,-1.2333,1.1036,2.058,0.66859,0.67287,-0.39645,3054965,2021-05-02 14:22:27:24167,Cycling
-4.9033,-0.6674,-7.4776,-2.0663,2.4927,1.3619,0.65363,1.1063,-0.092241,3054966,2021-05-02 14:22:27:24168,Cycling
-1.4165,-3.1735,-6.9328,1.2422,0.10961,1.9173,0.82681,1.0782,0.077274,3054967,2021-05-02 14:22:27:24169,Cycling
-2.4789,-3.7047,-8.1858,0.023188,-0.23447,0.63841,1.0174,0.92974,-0.18479,3054968,2021-05-02 14:22:27:24170,Cycling
-2.7922,-3.1599,-8.2539,-0.3788,0.39046,0.56314,0.90286,1.1716,0.042455,3054969,2021-05-02 14:22:27:24171,Cycling
-2.1248,-2.0158,-7.5184,0.023866,1.7469,1.2791,1.0318,1.0797,0.12187,3054970,2021-05-02 14:22:27:24172,Cycling
-1.7025,-2.2065,-7.2596,0.36354,1.633,1.5244,1.2269,1.088,0.090103,3054971,2021-05-02 14:22:27:24173,Cycling
-0.81722,-3.8273,-6.4288,0.97856,0.3204,2.2742,1.3717,1.2275,-0.062003,3054972,2021-05-02 14:22:27:24174,Cycling
-0.89894,-4.413,-6.6195,0.68042,-0.023681,2.0066,1.4572,1.4942,-0.12309,3054973,2021-05-02 14:22:27:24175,Cycling
-1.4029,-4.8352,-7.8589,0.051522,-0.31856,0.72329,1.4835,1.8411,-0.12798,3054974,2021-05-02 14:22:27:24176,Cycling
